user_id,song_index,spotify_id,Arousal,Valence,GEMS_Wonder,GEMS_Transcendence,GEMS_Tenderness,GEMS_Nostalgia,GEMS_Peacefulness,GEMS_Power,GEMS_Joyful Activation,GEMS_Tension,GEMS_Sadness
20,8,1eN42Q7IWRzRBq8eW2Y2TE,0.57,0.55,0.25,0.25,0.25,0.75,0.75,0.0,0.0,0.0,0.25
20,9,0nJW01T7XtvILxQgC5J7Wh,0.54,0.42,0.25,0.25,0.0,0.75,0.0,0.75,0.0,0.0,0.25
20,10,3D8dwH690MXQRhtIZTSS9c,0.59,0.58,0.25,0.25,0.75,0.0,0.75,0.0,0.25,0.0,0.0
20,11,4EI8VuxUuIHKfafU72emqz,0.85,0.72,0.75,0.5,0.5,0.5,0.0,0.25,0.25,0.0,0.0
20,12,5Y8QJVMu9MWziD2IgujriR,0.57,0.58,0.25,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0
20,13,0mbS3VwRbO6HVBMPXnzOGA,0.6,0.55,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0
20,14,1ne9wOtDF2jM6Cm8WBkaER,0.6,0.7,0.75,0.5,0.25,0.25,0.25,0.5,0.25,0.0,0.0
20,15,07ceEXOyS7ghQkyCOycXwP,0.87,0.67,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.0
20,16,6SKwQghsR8AISlxhcwyA9R,0.67,0.68,0.25,0.25,0.25,0.0,0.0,0.5,0.5,0.0,0.0
20,17,4Gmkqn3V7IMTkOmmiX7cbb,0.84,0.83,0.25,0.5,0.5,0.5,0.0,0.75,0.75,0.0,0.0
20,18,3E7dfMvvCLUddWissuqMwr,0.75,0.72,0.25,0.0,0.25,0.0,0.0,0.5,0.5,0.0,0.0
20,19,77xMtm3bTqLVN6FiJurLFv,0.75,0.62,0.75,0.5,0.25,0.25,0.0,1.0,0.5,0.0,0.25
21,0,6MjfEIHOMW6MaDO3LpFcmW,0.3,0.52,0.5,0.0,0.25,0.5,0.75,0.0,0.0,0.0,0.5
21,1,4eHbdreAnSOrDDsFfc4Fpm,0.38,0.5,0.75,0.0,0.75,0.5,0.75,0.0,0.0,0.0,0.25
21,2,0PsbWiVtix5FoTZ1s00mEl,0.15,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
21,3,4J0DbyODwZJcmIAiTSJfMF,0.58,0.54,0.25,0.0,0.75,0.0,0.5,0.0,0.0,0.0,0.0
21,4,5K09WxKdlkroDyEVyOSySy,0.7,0.68,0.75,0.5,0.75,0.25,0.25,0.5,0.75,0.0,0.0
21,5,7iL6o9tox1zgHpKUfh9vuC,0.83,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21,6,1CQqupcyMg7176PPmIVmSj,0.76,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21,7,7LD74EByP1gBD2FynoIGSL,0.68,0.61,0.25,0.5,0.75,0.0,0.5,0.25,0.75,0.0,0.0
21,8,7Ie9W94M7OjPoZVV216Xus,0.78,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
21,9,452KBpASS5lZLeJWX9Ixub,0.68,0.65,0.25,0.5,0.5,0.0,0.5,0.75,0.75,0.0,0.0
21,10,5JVlu41jJTVVD8HnkcslNZ,0.26,0.83,0.75,0.75,1.0,0.25,1.0,0.5,0.25,0.0,0.0
21,11,1aWV3uY3SIEZVbmv45oFWS,0.58,0.6,0.25,0.25,0.75,0.25,0.5,0.25,0.5,0.0,0.25
21,12,3l3xTXsUXeWlkPqzMs7mPD,0.61,0.55,0.25,0.5,0.75,0.5,0.25,0.25,0.25,0.0,0.5
21,13,0Q3GpBYKy5Mx97TNBJVibl,0.3,0.56,0.75,0.5,0.75,0.5,0.75,0.0,0.25,0.0,0.25
21,14,1xlHJbC2DE2aWDTlqFw81u,0.87,0.88,0.75,0.75,0.75,0.0,0.75,0.75,1.0,0.0,0.0
21,15,1daDRI9ahBonbWD8YcxOIB,0.68,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
21,16,05rWggLwQ2weA4D2cRAt55,0.37,0.44,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.5,0.0
21,17,1ZHYJ2Wwgxes4m8Ba88PeK,0.72,0.72,0.75,0.25,0.25,0.0,0.25,0.75,0.75,0.0,0.0
21,18,07ceEXOyS7ghQkyCOycXwP,0.92,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21,19,36lkJSDyMEZoWTqtRj8Q8q,0.42,0.58,0.25,0.0,0.5,0.25,0.25,0.0,0.25,0.0,0.0
22,0,50kpGaPAhYJ3sGmk6vplg0,0.27,0.39,0.0,0.0,0.25,0.75,0.75,0.0,0.0,0.0,0.0
22,1,69RH84na5iUNwrwxpgjC5j,0.46,0.55,0.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0
22,2,3zxklD2EGecZre9MjEEvIU,0.64,0.58,0.75,0.0,0.75,1.0,0.0,0.0,0.75,0.0,0.0
22,3,1ZwJALwnYbeHdEVCNVmniz,0.12,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,0.0
22,4,62AuGbAkt8Ox2IrFFb8GKV,0.33,0.42,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
22,5,4nXkbcTj3nyww1cHkw5RAP,0.61,0.42,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0
22,6,78lgmZwycJ3nzsdgmPPGNx,0.68,0.78,0.75,0.0,0.0,0.75,0.0,1.0,0.75,0.0,0.0
22,7,7qiZfU4dY1lWllzX7mPBI3,0.76,0.84,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0
22,8,7DSAEUvxU8FajXtRloy8M0,0.6,0.72,0.75,0.0,0.0,0.75,0.0,0.75,0.75,0.0,0.0
22,9,3qT4bUD1MaWpGrTwcvguhb,0.2,0.41,0.0,0.0,0.0,0.75,0.0,0.75,0.0,0.75,0.0
22,10,4Pn0JlCUusD2QHjADuOzuV,0.19,0.36,0.0,0.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0
22,11,2TjnCxxQRYn56Ye8gkUKiW,0.21,0.1,0.0,0.0,0.25,1.0,0.25,0.0,0.0,0.0,0.0
22,12,5ihS6UUlyQAfmp48eSkxuQ,0.41,0.63,0.25,0.0,0.75,0.75,0.25,0.0,0.0,0.0,0.0
22,13,6Qb7gtV6Q4MnUjSbkFcopl,0.25,0.33,0.0,0.0,0.75,0.75,0.25,0.0,0.0,0.0,0.25
22,14,7iN1s7xHE4ifF5povM6A48,0.41,0.39,0.25,0.75,0.75,1.0,0.25,0.0,0.0,0.0,0.75
22,15,4lnnde7PnrXR3pUzQKBe6X,0.75,0.7,0.75,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0
22,16,36lkJSDyMEZoWTqtRj8Q8q,0.25,0.53,0.0,0.0,0.0,0.75,0.0,0.75,0.25,0.0,0.0
22,17,27QvYgBk0CHOVHthWnkuWt,0.76,0.78,0.75,0.0,0.0,0.75,0.0,1.0,0.75,0.0,0.0
22,18,3YRCqOhFifThpSRFJ1VWFM,0.41,0.33,0.25,0.0,0.0,0.75,0.0,0.5,0.0,0.25,0.0
22,19,3QxKpdTB8ZSFn8MGeCCpsQ,0.57,0.14,0.0,0.0,0.0,0.5,0.0,0.75,0.0,0.75,0.0
23,0,58DXqHKK7TfxUmhCq2ux4E,0.8,0.55,0.0,0.25,0.0,0.0,0.0,0.75,0.75,0.0,0.0
23,1,0V3wPSX9ygBnCm8psDIegu,0.72,0.53,0.0,0.25,0.5,0.5,0.25,0.5,0.5,0.0,0.0
23,2,3ZdJffjzJWFimSQyxgGIxN,0.85,0.74,0.0,0.25,0.25,0.0,0.0,1.0,1.0,0.0,0.0
23,3,66TxPMqbyDLJOusYH4o93n,0.77,0.33,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.25,0.0
23,4,0b4M7hd7mzLTm99MrMeZsp,0.74,0.2,0.5,0.5,0.25,0.0,0.0,0.75,0.75,0.25,0.0
23,5,6SDJcDg0BzVOuUGT0WEYKP,0.43,0.82,0.5,0.75,0.75,0.0,0.5,0.25,0.75,0.0,0.0
23,6,7xQiq1lCtwkJdI3zni9BZp,0.25,0.65,0.0,0.5,1.0,0.25,0.25,0.0,0.5,0.0,0.0
23,7,7cFQFr1VpkSp3BTIn7X719,0.29,0.43,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0
23,8,0mbS3VwRbO6HVBMPXnzOGA,0.57,0.81,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0
23,9,1aWV3uY3SIEZVbmv45oFWS,0.72,0.72,0.0,0.0,0.25,0.0,0.25,0.0,0.75,0.0,0.0
23,10,0yftAXSqtZoHdgrXjSuZwz,0.25,0.77,0.0,0.5,1.0,0.25,1.0,0.0,0.75,0.0,0.0
23,11,2vwlzO0Qp8kfEtzTsCXfyE,0.8,0.59,1.0,0.75,0.5,0.0,0.0,0.75,0.25,0.0,0.0
23,12,4eHbdreAnSOrDDsFfc4Fpm,0.78,0.55,1.0,0.75,1.0,0.0,0.0,0.75,0.5,0.0,0.0
23,13,3WvIE0r15DpLbcHvBT3rdB,0.39,0.74,0.0,0.0,1.0,0.75,0.5,0.5,0.25,0.25,0.5
23,14,0rOGlWeH0drBxhO2oEvsqr,0.11,0.67,0.0,0.75,1.0,0.5,1.0,0.0,0.5,0.0,0.25
23,15,5rb9QrpfcKFHM1EUbSIurX,0.83,0.28,0.25,0.0,0.0,0.0,0.0,1.0,0.25,0.5,0.0
23,16,7LD74EByP1gBD2FynoIGSL,0.77,0.77,0.25,0.5,0.5,0.25,0.5,0.25,0.5,0.0,0.25
23,17,5dNfHmqgr128gMY2tc5CeJ,0.5,0.61,0.0,0.0,0.5,0.0,0.25,0.25,0.25,0.0,0.0
23,18,1KGi9sZVMeszgZOWivFpxs,0.62,0.61,0.0,0.25,0.5,0.25,0.25,0.0,0.5,0.0,0.0
23,19,3AhXZa8sUQht0UEdBJgpGc,0.61,0.44,0.0,0.25,0.25,0.5,0.25,0.0,0.25,0.25,0.25
24,0,6UBjSnyP1O5W5ndJoO9vUk,0.7,0.7,0.5,0.75,0.25,0.75,0.25,0.0,1.0,0.0,0.0
24,1,2goLsvvODILDzeeiT4dAoR,0.9,0.6,0.75,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0
24,2,5qlJg0Wbj3sslxfwiaRNpq,1.0,0.25,0.25,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
24,3,4xkOaSrkexMciUUogZKVTS,0.85,0.65,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0
24,4,6ic8OlLUNEATToEFU3xmaH,0.63,0.36,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0
24,5,2KzV3VG27vIp7roOS3N4kX,0.31,0.38,0.25,0.75,0.25,0.5,0.0,0.0,0.0,0.0,0.25
24,6,4HHge4zAyIw3pkrtFzmwCl,0.3,0.37,0.75,0.75,1.0,0.75,0.5,0.0,0.0,0.0,0.25
24,7,5t9KYe0Fhd5cW6UYT4qP8f,0.68,0.61,0.25,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0
24,8,3rTnGUeDrnZV22DvRuUuXr,0.43,0.41,0.25,0.75,0.0,0.25,0.0,0.25,0.0,0.5,0.25
24,9,6HPLeKiNm92RbykX2BDTUB,0.25,0.6,0.25,0.75,0.5,0.75,0.25,0.0,0.0,0.0,0.5
24,10,4z7maGZkAonDlXlwo8q69f,0.88,0.87,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
24,11,53LwBS4bovyljsMlLqGfd6,0.63,0.65,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.0
24,12,0dOg1ySSI7NkpAe89Zo0b9,0.41,0.56,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0
24,13,7DSAEUvxU8FajXtRloy8M0,0.94,0.94,0.25,0.25,0.0,0.0,0.0,0.75,1.0,0.0,0.0
24,14,0EHR9OObFtjlhQB8wSt1m7,0.36,0.54,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0
24,15,4gMgiXfqyzZLMhsksGmbQV,0.35,0.47,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.25
24,16,1xlHJbC2DE2aWDTlqFw81u,0.68,0.67,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0
24,17,1aWV3uY3SIEZVbmv45oFWS,0.67,0.63,0.0,0.0,0.5,0.0,0.0,0.25,0.5,0.0,0.0
24,18,7wnm2J7SGOMLv7oycQZzDc,0.63,0.24,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.5
24,19,3zxklD2EGecZre9MjEEvIU,0.62,0.32,0.25,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.5
25,0,6o3MvjWfF0jczTzPRcfZsK,0.69,0.53,0.5,0.25,0.0,0.0,0.0,0.75,0.75,0.25,0.0
25,1,2nLtzopw4rPReszdYBJU6h,0.78,0.31,0.5,0.0,0.0,1.0,0.0,0.75,0.0,0.75,0.75
25,2,6gsFth2s4hP8zXHSqNcsuY,0.57,0.94,0.5,0.5,1.0,0.75,1.0,0.25,1.0,0.0,0.0
25,3,0ZUo4YjG4saFnEJhdWp9Bt,0.62,0.53,0.25,0.25,0.25,1.0,0.0,0.75,0.0,0.75,0.75
25,4,0gJvqi9QyASOCtJu99tytc,0.62,0.4,0.25,0.0,0.25,1.0,0.25,0.0,0.25,0.75,1.0
25,5,1IcR6RlgvDczfvoWJSSY2A,0.58,0.75,1.0,0.75,0.5,0.75,0.75,0.25,0.5,0.0,0.25
25,6,5vywtoD7fO1CP0B2wtm6I6,0.58,0.86,0.5,0.25,0.5,0.25,0.25,0.5,0.75,0.25,0.0
25,7,68vgtRHr7iZHpzGpon6Jlo,0.57,0.67,0.25,0.25,0.5,0.75,0.5,0.25,1.0,0.0,0.25
25,8,6vxHp3CDNo0afgKGp2yi1E,0.25,0.62,0.25,0.0,1.0,0.75,0.5,0.0,0.25,0.0,0.5
25,9,1wZ7o1mZysv1l26ZWawVfW,0.62,0.75,0.5,0.5,0.75,0.25,0.0,0.5,0.75,0.0,0.25
25,10,33LC84JgLvK2KuW43MfaNq,0.58,0.7,1.0,1.0,0.75,0.75,0.75,0.5,0.25,0.0,0.75
25,11,6zC0mpGYwbNTpk9SKwh08f,0.36,0.72,0.75,0.75,1.0,0.75,1.0,0.25,0.25,0.0,0.5
25,12,5BUq9bdtsm3LWw5laJeJ4R,0.32,0.3,0.25,0.25,0.25,1.0,0.75,0.0,0.25,0.25,1.0
25,13,3rTnGUeDrnZV22DvRuUuXr,0.24,0.14,0.5,0.25,0.0,1.0,0.75,0.25,0.25,0.5,1.0
25,14,5ihS6UUlyQAfmp48eSkxuQ,0.23,0.53,0.25,0.5,1.0,1.0,0.75,0.0,0.25,0.0,0.5
25,15,6SDJcDg0BzVOuUGT0WEYKP,0.27,0.19,1.0,0.75,0.5,1.0,0.75,0.0,0.0,0.0,0.75
25,16,1ne9wOtDF2jM6Cm8WBkaER,0.27,0.22,0.5,0.25,0.5,0.75,0.5,0.0,0.0,0.25,0.5
25,17,62Yu8QL1g9pdbvN4XL9Rah,0.33,0.54,0.75,0.5,1.0,0.75,0.75,0.0,0.25,0.0,0.5
25,18,0j3QN4uiMdf8gI12JATZ9B,0.31,0.4,0.25,0.25,0.5,0.75,0.25,0.0,0.0,0.25,0.75
25,19,12q3V8ShACq2PSWINMc2rC,0.33,0.32,0.25,0.5,0.5,1.0,0.5,0.0,0.0,0.25,0.75
26,0,4VijLEUxHEzbWKYL5u9wuN,0.26,0.27,0.0,0.25,0.5,0.25,0.5,0.0,0.25,0.0,0.0
26,1,7IsXXgpowAB48crGjV1oGb,0.24,0.61,0.25,0.25,0.75,0.0,0.75,0.0,0.75,0.0,0.0
26,2,7cFQFr1VpkSp3BTIn7X719,0.67,0.61,0.5,0.25,0.25,0.25,0.75,0.5,0.75,0.0,0.0
26,3,3Hx5E6ObUjkNBLQM0x37cA,0.18,0.17,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.75
26,4,62Yu8QL1g9pdbvN4XL9Rah,0.22,0.32,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
26,5,4Pn0JlCUusD2QHjADuOzuV,0.55,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0
26,6,4J0DbyODwZJcmIAiTSJfMF,0.7,0.41,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0
26,7,2rIqbiRDXuiWxFHfLgzYRe,0.03,0.13,0.0,0.0,0.75,0.5,0.75,0.0,0.0,0.0,0.0
26,8,6zV8IpLvw0tkRSVCFQJB1y,0.22,0.5,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0
26,9,2mOGLiSTUeki1l9t1BBNRQ,0.5,0.59,0.25,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0
26,10,64UioB4Nmwgn2f4cbIpAkl,0.7,0.63,0.25,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0
26,11,4pbG9SUmWIvsROVLF0zF9s,0.83,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,12,2009X8GyWTqyxIdzAEYW6N,0.72,0.63,0.25,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0
26,13,5vywtoD7fO1CP0B2wtm6I6,0.82,0.39,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0
26,14,3CifrcOH0P7cMwEInwBcIN,0.7,0.78,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
26,15,4xkOaSrkexMciUUogZKVTS,0.92,0.32,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0
26,16,5TRPicyLGbAF2LGBFbHGvO,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0
26,17,6SKwQghsR8AISlxhcwyA9R,0.83,0.93,0.75,0.25,0.0,0.0,0.0,0.5,1.0,0.0,0.0
26,18,6o3MvjWfF0jczTzPRcfZsK,0.91,0.3,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
26,19,5kK1Iru9ogP3Iy1zsANU1n,0.79,0.4,0.25,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0
27,0,0sFvItEeMstcUyZCleYgyj,0.36,0.45,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.75,0.0
27,1,3WvIE0r15DpLbcHvBT3rdB,0.6,0.61,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
27,2,1fu5IQSRgPxJL2OTP7FVLW,0.39,0.38,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25
27,3,6HPLeKiNm92RbykX2BDTUB,0.35,0.63,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0
27,4,1vZTgn4JXWMahR8r99ug5H,0.38,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0
27,5,6ADSaE87h8Y3lccZlBJdXH,0.74,0.59,0.25,0.25,0.0,0.0,0.0,0.75,0.0,0.25,0.0
27,6,1mExCoXAGKI6abLGXoG7O3,0.86,0.67,0.0,0.0,0.25,0.0,0.0,0.75,0.75,0.0,0.0
27,7,2FTZeRHQ4gRPViPMpWL9uX,0.98,0.82,0.0,0.25,0.25,0.0,0.25,1.0,0.75,0.0,0.0
27,8,3Lk7RWStfLaHG7lXsuS87j,0.85,0.72,0.75,0.75,0.75,0.25,0.0,1.0,0.75,0.0,0.0
27,9,2MfOcbtgz2yTsiznFmVZUN,0.96,0.87,1.0,1.0,0.75,0.0,0.75,1.0,1.0,0.0,0.0
27,10,3BovdzfaX4jb5KFQwoPfAw,0.96,0.85,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
27,11,40riOy7x9W7GXjyGp4pjAv,0.35,0.39,0.0,0.0,0.75,0.5,0.5,0.75,0.5,0.0,0.0
27,12,6JV2JOEocMgcZxYSZelKcc,0.82,0.77,0.5,0.5,0.25,0.0,0.0,0.75,0.75,0.0,0.0
27,13,5xl5582IihbEZAnfj0xyso,0.88,0.81,0.5,0.5,0.0,0.0,0.0,0.5,0.75,0.0,0.0
27,14,29rQJydAlO0uMyWvRIZxQg,0.35,0.65,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0
27,15,5DnT9a5IM3eMjKgXTWVJvi,0.65,0.63,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0
27,16,17PXXzOygMyXXUNLngVN5u,0.35,0.34,0.0,0.0,0.75,0.5,0.75,0.25,0.5,0.0,0.0
27,17,3i8j2dKXChkErfi8jsDDuH,0.5,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
27,18,1AJ5F0FMTC3yFU3ocjy1gE,0.61,0.36,0.0,0.25,0.25,0.25,0.75,0.0,0.5,0.0,0.25
27,19,19Shlms2uTnOjIUg50TXzd,0.59,0.5,0.0,0.0,0.25,0.0,0.75,0.25,0.75,0.0,0.0
28,0,4jbmgIyjGoXjY01XxatOx6,0.75,0.71,0.75,0.5,0.0,0.0,0.0,0.75,0.75,0.0,0.0
28,1,6ic8OlLUNEATToEFU3xmaH,0.64,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
28,2,6VObnIkLVruX4UVyxWhlqm,0.5,0.43,0.0,0.75,0.25,0.0,0.0,0.5,0.0,0.0,0.0
28,3,07ceEXOyS7ghQkyCOycXwP,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
28,4,3ZdJffjzJWFimSQyxgGIxN,0.71,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
28,5,43btz2xjMKpcmjkuRsvxyg,0.5,0.69,0.0,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.0
28,6,5DnT9a5IM3eMjKgXTWVJvi,0.51,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0
28,7,3D8dwH690MXQRhtIZTSS9c,0.33,0.36,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.75
28,8,1ZwJALwnYbeHdEVCNVmniz,0.5,0.36,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.25
28,9,0ofHAoxe9vBkTCp2UQIavz,0.62,0.46,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
28,10,6twIBPybEvGydyNzNz89FT,0.72,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0
28,11,648BMGrt98kUbLo24A4vgj,0.96,0.56,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0
28,12,1BWsOxeMx83OrKGCV4gxly,0.59,0.58,0.0,0.0,0.75,0.25,0.0,0.0,0.5,0.0,0.0
28,13,5qHYXcVvc9xsFB2uH7GpMN,0.55,0.6,0.0,0.0,0.75,0.0,0.75,0.0,0.75,0.0,0.0
28,14,2C5SI38AMmqckQGnD1H2FO,0.68,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
28,15,1pTGc8pwyo6xtgXBKCBcFn,0.58,0.4,0.75,0.75,0.0,0.0,0.0,0.75,0.0,0.0,0.0
28,16,6oMZhY0f1ReI6AJDDYfuSb,0.64,0.25,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0
28,17,2TjdnqlpwOjhijHCwHCP2d,0.67,0.4,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,18,0yftAXSqtZoHdgrXjSuZwz,0.59,0.51,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.75
28,19,6ZSTinOwx5dKFYc6iYyGDn,0.37,0.33,0.0,0.0,0.5,0.5,0.25,0.0,0.0,0.0,0.25
29,0,3Hx5E6ObUjkNBLQM0x37cA,0.22,0.22,0.0,0.0,0.75,0.5,0.25,0.0,0.0,0.25,0.75
29,1,3l3xTXsUXeWlkPqzMs7mPD,0.31,0.25,0.5,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.25
29,2,69RH84na5iUNwrwxpgjC5j,0.49,0.64,0.0,0.0,0.5,0.0,0.25,0.0,0.75,0.0,0.25
29,3,4lYaAFLiZMxrqHUijf83ZR,0.25,0.22,0.0,0.0,0.75,0.25,0.25,0.0,0.0,0.0,0.25
29,4,7xQiq1lCtwkJdI3zni9BZp,0.21,0.18,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.5,0.5
29,5,2n4uOdMHzEvcZ0KP7iQnay,0.66,0.62,0.0,0.25,0.0,0.0,0.0,0.5,0.5,0.0,0.0
29,6,77oU2rjC5XbjQfNe3bD6so,0.54,0.52,0.0,0.0,0.25,0.25,0.0,0.75,0.25,0.0,0.0
29,7,2xar08Fq5xra2KKZs5Bw9j,0.6,0.41,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.25,0.25
29,8,5pkd9ib1RgbkAd1R9bIOCa,0.36,0.27,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.5,0.25
29,9,6JV2JOEocMgcZxYSZelKcc,0.81,0.82,0.25,0.5,0.0,0.0,0.0,0.75,0.75,0.0,0.0
29,10,3ZdJffjzJWFimSQyxgGIxN,0.74,0.62,0.5,0.5,0.25,0.0,0.0,0.5,0.5,0.0,0.0
29,11,3lec3CzDPAxsZokPph5w87,0.73,0.23,0.5,0.5,0.75,0.5,0.0,0.5,0.0,0.25,0.75
29,12,0hCB0YR03f6AmQaHbwWDe8,0.69,0.5,0.25,0.25,0.25,0.25,0.0,0.25,0.0,0.5,0.25
29,13,5mMjkxGijQB4JZallYrkOW,0.68,0.38,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.25,0.0
29,14,0ZUo4YjG4saFnEJhdWp9Bt,0.76,0.61,0.5,0.5,0.0,0.0,0.0,0.75,0.25,0.0,0.0
29,15,2mOGLiSTUeki1l9t1BBNRQ,0.5,0.32,0.0,0.0,0.75,0.5,0.25,0.0,0.0,0.0,0.25
29,16,6HPLeKiNm92RbykX2BDTUB,0.47,0.34,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.25,0.5
29,17,0tgVpDi06FyKpA1z0VMD4v,0.5,0.5,0.0,0.25,0.75,0.75,0.5,0.0,0.0,0.25,0.25
29,18,2Bsnj9KAmtYz8PW9RImef7,0.49,0.32,0.75,0.75,0.0,0.0,0.0,0.5,0.0,0.5,0.0
29,19,4eHbdreAnSOrDDsFfc4Fpm,0.61,0.5,0.5,0.75,0.75,0.5,0.0,0.25,0.0,0.25,0.25
30,0,59q0gDvWPoL2DQ1SAt5ZLY,0.62,0.33,0.0,0.0,0.25,0.0,0.0,0.5,0.5,0.25,0.25
30,1,5qlJg0Wbj3sslxfwiaRNpq,0.72,0.63,0.25,0.25,0.5,0.25,0.5,0.5,0.75,0.25,0.0
30,2,1urmwhtXPiakhcqvqUi3rp,0.32,0.4,0.25,0.0,0.5,0.0,0.25,0.0,0.25,0.25,0.25
30,3,4xkOaSrkexMciUUogZKVTS,0.6,0.55,0.5,0.0,0.0,0.25,0.0,0.5,0.5,0.25,0.0
30,4,3ZdJffjzJWFimSQyxgGIxN,0.78,0.78,0.75,0.25,0.0,0.0,0.0,0.75,0.75,0.0,0.0
30,5,33LC84JgLvK2KuW43MfaNq,0.38,0.37,0.75,0.75,0.5,0.5,0.75,0.25,0.25,0.25,0.5
